'Elapsed time','II'
'seconds','mV'
1.001,-0.091
1.002,-0.092
1.003,-0.091
1.004,-0.084
1.005,-0.081
1.006,-0.078
1.007,-0.075
1.008,-0.073
1.009,-0.072
1.010,-0.069
1.011,-0.063
1.012,-0.055
1.013,-0.050
1.014,-0.045
1.015,-0.047
1.016,-0.047
1.017,-0.047
1.018,-0.046
1.019,-0.047
1.020,-0.047
1.021,-0.056
1.022,-0.061
1.023,-0.066
1.024,-0.068
1.025,-0.066
1.026,-0.068
1.027,-0.069
1.028,-0.069
1.029,-0.072
1.030,-0.069
1.031,-0.069
1.032,-0.069
1.033,-0.069
1.034,-0.070
1.035,-0.069
1.036,-0.063
1.037,-0.059
1.038,-0.067
1.039,-0.072
1.040,-0.070
1.041,-0.072
1.042,-0.074
1.043,-0.075
1.044,-0.078
1.045,-0.081
1.046,-0.080
1.047,-0.075
1.048,-0.071
1.049,-0.069
1.050,-0.069
1.051,-0.069
1.052,-0.066
1.053,-0.063
1.054,-0.058
1.055,-0.053
1.056,-0.058
1.057,-0.059
1.058,-0.055
1.059,-0.056
1.060,-0.052
1.061,-0.053
1.062,-0.055
1.063,-0.053
1.064,-0.053
1.065,-0.053
1.066,-0.053
1.067,-0.053
1.068,-0.059
1.069,-0.059
1.070,-0.059
1.071,-0.063
1.072,-0.058
1.073,-0.053
1.074,-0.053
1.075,-0.053
1.076,-0.056
1.077,-0.056
1.078,-0.059
1.079,-0.063
1.080,-0.061
1.081,-0.063
1.082,-0.058
1.083,-0.056
1.084,-0.058
1.085,-0.059
1.086,-0.059
1.087,-0.063
1.088,-0.061
1.089,-0.063
1.090,-0.066
1.091,-0.069
1.092,-0.066
1.093,-0.066
1.094,-0.068
1.095,-0.066
1.096,-0.066
1.097,-0.066
1.098,-0.061
1.099,-0.059
1.100,-0.059
1.101,-0.063
1.102,-0.063
1.103,-0.063
1.104,-0.058
1.105,-0.056
1.106,-0.053
1.107,-0.050
1.108,-0.050
1.109,-0.050
1.110,-0.048
1.111,-0.050
1.112,-0.050
1.113,-0.050
1.114,-0.054
1.115,-0.053
1.116,-0.050
1.117,-0.053
1.118,-0.053
1.119,-0.050
1.120,-0.053
1.121,-0.053
1.122,-0.053
1.123,-0.053
1.124,-0.050
1.125,-0.050
1.126,-0.051
1.127,-0.050
1.128,-0.053
1.129,-0.053
1.130,-0.053
1.131,-0.053
1.132,-0.053
1.133,-0.053
1.134,-0.051
1.135,-0.053
1.136,-0.053
1.137,-0.053
1.138,-0.050
1.139,-0.050
1.140,-0.053
1.141,-0.050
1.142,-0.052
1.143,-0.050
1.144,-0.047
1.145,-0.050
1.146,-0.051
1.147,-0.050
1.148,-0.051
1.149,-0.053
1.150,-0.050
1.151,-0.047
1.152,-0.044
1.153,-0.041
1.154,-0.042
1.155,-0.047
1.156,-0.047
1.157,-0.050
1.158,-0.050
1.159,-0.050
1.160,-0.049
1.161,-0.044
1.162,-0.048
1.163,-0.047
1.164,-0.047
1.165,-0.050
1.166,-0.050
1.167,-0.050
1.168,-0.050
1.169,-0.050
1.170,-0.050
1.171,-0.050
1.172,-0.050
1.173,-0.050
1.174,-0.049
1.175,-0.044
1.176,-0.043
1.177,-0.041
1.178,-0.038
1.179,-0.041
1.180,-0.039
1.181,-0.041
1.182,-0.036
1.183,-0.034
1.184,-0.034
1.185,-0.034
1.186,-0.033
1.187,-0.034
1.188,-0.034
1.189,-0.034
1.190,-0.034
1.191,-0.034
1.192,-0.033
1.193,-0.031
1.194,-0.028
1.195,-0.028
1.196,-0.031
1.197,-0.031
1.198,-0.030
1.199,-0.028
1.200,-0.036
1.201,-0.034
1.202,-0.034
1.203,-0.034
1.204,-0.038
1.205,-0.041
1.206,-0.041
1.207,-0.044
1.208,-0.043
1.209,-0.041
1.210,-0.043
1.211,-0.041
1.212,-0.042
1.213,-0.044
1.214,-0.045
1.215,-0.047
1.216,-0.047
1.217,-0.047
1.218,-0.046
1.219,-0.047
1.220,-0.045
1.221,-0.047
1.222,-0.050
1.223,-0.047
1.224,-0.049
1.225,-0.044
1.226,-0.043
1.227,-0.041
1.228,-0.041
1.229,-0.041
1.230,-0.041
1.231,-0.041
1.232,-0.041
1.233,-0.041
1.234,-0.041
1.235,-0.041
1.236,-0.039
1.237,-0.041
1.238,-0.041
1.239,-0.041
1.240,-0.042
1.241,-0.041
1.242,-0.041
1.243,-0.041
1.244,-0.039
1.245,-0.041
1.246,-0.042
1.247,-0.047
1.248,-0.049
1.249,-0.047
1.250,-0.048
1.251,-0.050
1.252,-0.049
1.253,-0.044
1.254,-0.043
1.255,-0.041
1.256,-0.039
1.257,-0.041
1.258,-0.039
1.259,-0.038
1.260,-0.039
1.261,-0.041
1.262,-0.039
1.263,-0.038
1.264,-0.033
1.265,-0.034
1.266,-0.034
1.267,-0.031
1.268,-0.028
1.269,-0.028
1.270,-0.026
1.271,-0.028
1.272,-0.026
1.273,-0.028
1.274,-0.024
1.275,-0.019
1.276,-0.017
1.277,-0.016
1.278,-0.013
1.279,-0.013
1.280,-0.009
1.281,-0.006
